word	frq	num_letters	
osado	1.947638	5	
osage	0.142668	5	
osaka	2.284854	5	
osama	2.224328	5	
osará	0.136183	5	
oscar	18.012947	5	
osita	0.386934	5	
osito	4.813973	5	
osmio	0.155638	5	
ostia	1.363995	5	
ostra	1.327247	5	
osáis	0.252912	5	
otelo	1.061365	5	
otero	0.324246	5	
otoño	12.118155	5	
otras	148.372817	5	
otros	277.171982	5	
oveja	6.407101	5	
ovnis	2.533442	5	
owens	2.868496	5	
oxfam	0.138345	5	
oxida	0.330731	5	
oxide	0.146992	5	
oxido	0.363156	5	
oyera	1.681756	5	
oyese	0.235619	5	
ozono	1.245105	5	
oídas	0.642007	5	
oídio	0.114567	5	
oídle	0.112405	5	
oídme	1.031102	5	
oídos	19.446115	5	
oímos	9.900312	5	
oírla	8.452013	5	
oírle	3.272723	5	
oírlo	29.815502	5	
oírme	29.649056	5	
oíros	0.756574	5	
oírse	1.011648	5	
oírte	20.148648	5	
oíste	38.243737	5	
pablo	9.852756	5	
pacer	0.214002	5	
paces	6.206069	5	
pacha	0.302630	5	
pachá	0.144830	5	
pacto	9.500408	5	
padre	819.270256	5	
padua	0.590128	5	
pagad	0.166446	5	
pagan	26.830277	5	
pagar	113.633098	5	
pagas	13.549160	5	
paget	0.112405	5	
pagos	5.914247	5	
pague	12.658565	5	
pagué	11.997103	5	
paige	6.327121	5	
paine	1.487208	5	
pairo	0.125375	5	
pajar	2.211358	5	
pajas	0.914374	5	
pajes	0.272367	5	
palas	2.055720	5	
palco	2.864173	5	
palma	6.177967	5	
palme	0.399903	5	
palmo	0.951122	5	
palmó	0.183739	5	
palos	8.307183	5	
palpa	0.188063	5	
palta	0.105920	5	
pampa	0.406388	5	
panal	1.041911	5	
panco	0.105920	5	
panda	6.337929	5	
panel	6.195261	5	
panes	1.061365	5	
panty	0.142668	5	
panza	5.330605	5	
paola	0.613906	5	
paolo	4.091985	5	
papal	1.156477	5	
papas	16.383071	5	
papel	93.283418	5	
papen	0.302630	5	
papeo	0.123213	5	
papis	0.445298	5	
papás	8.116959	5	
papúa	0.252912	5	
paqui	0.121052	5	
parad	6.997229	5	
paran	4.293017	5	
parar	71.623784	5	
paras	6.266595	5	
parca	0.717665	5	
parce	0.445298	5	
parco	0.170770	5	
parda	0.211841	5	
pardo	0.957607	5	
pared	54.179348	5	
paren	20.507480	5	
pares	16.421980	5	
pargo	0.220487	5	
paria	0.786837	5	
parir	1.420198	5	
paris	20.552874	5	
parió	2.278369	5	
parka	0.175093	5	
parla	0.136183	5	
parle	0.190224	5	
parma	0.497177	5	
paros	0.190224	5	
parra	0.557703	5	
parta	3.220844	5	
parte	508.106482	5	
parto	11.720413	5	
party	1.668786	5	
partí	1.204034	5	
parís	63.565190	5	
parón	0.125375	5	
pasad	2.935507	5	
pasan	34.506261	5	
pasar	302.097855	5	
pasas	21.000334	5	
pasea	1.960608	5	
pasee	0.462591	5	
pasen	23.607272	5	
paseo	45.225835	5	
pases	14.223592	5	
paseé	0.146992	5	
paseó	0.190224	5	
pasha	1.400743	5	
pasma	1.054880	5	
pasos	28.604984	5	
pasta	23.321935	5	
pasto	4.997712	5	
patas	14.805073	5	
patea	2.725828	5	
patee	1.342379	5	
patel	1.908728	5	
pateo	1.158639	5	
pateé	0.756574	5	
pateó	1.869819	5	
patio	23.609433	5	
patos	5.363029	5	
patri	0.142668	5	
patán	6.119603	5	
patín	0.466914	5	
paula	9.666855	5	
paulo	4.141702	5	
pausa	7.993745	5	
pauta	1.018133	5	
pavel	1.562866	5	
pavor	1.124053	5	
pavos	11.722574	5	
pañal	3.188419	5	
paños	0.719826	5	
peace	0.700371	5	
peaje	1.692564	5	
pearl	8.752481	5	
pecan	0.224811	5	
pecar	1.117568	5	
pecas	1.781191	5	
peces	25.695416	5	
pecho	40.989020	5	
pecos	0.460429	5	
pedal	1.569351	5	
peder	0.194548	5	
pedid	0.518794	5	
pedir	70.218718	5	
pedió	0.110244	5	
pedos	3.259753	5	
pedro	16.028562	5	
pedía	5.103632	5	
pedís	0.618229	5	
pegan	2.970094	5	
pegar	11.048143	5	
pegas	4.228168	5	
peggy	8.637914	5	
pegue	4.472433	5	
pegué	4.576192	5	
peina	0.603098	5	
peine	3.155995	5	
peino	0.248589	5	
peiné	0.127537	5	
peinó	0.144830	5	
pekín	1.835232	5	
pelan	0.129698	5	
pelar	1.660140	5	
pelas	0.551218	5	
pelea	79.020917	5	
pelee	2.319440	5	
peleo	2.648009	5	
peleé	2.414552	5	
peleó	4.020651	5	
pelis	1.186740	5	
pelma	0.201033	5	
pelos	9.846271	5	
pelín	0.419358	5	
pelón	0.477722	5	
penal	4.654011	5	
penar	0.127537	5	
penas	7.905118	5	
pende	1.005163	5	
penes	3.389452	5	
penny	19.366134	5	
penso	1.565027	5	
pensé	328.104547	5	
pensó	33.323844	5	
pepas	0.116729	5	
pepsi	2.232974	5	
peque	0.581481	5	
pequé	0.175093	5	
peral	0.237780	5	
peras	1.374803	5	
perca	0.222649	5	
percy	9.941383	5	
perdí	64.978902	5	
peres	0.125375	5	
perla	8.069403	5	
perna	0.162123	5	
perno	0.732796	5	
peros	1.906567	5	
perra	91.316326	5	
perro	156.541655	5	
perry	10.656886	5	
persa	3.246783	5	
perso	0.103759	5	
perón	0.380449	5	
pesan	2.325925	5	
pesar	53.891850	5	
pesas	4.865852	5	
pesca	13.564292	5	
pesco	0.765221	5	
pescó	1.013809	5	
pesen	0.131860	5	
pesos	5.816974	5	
peste	8.644399	5	
pesto	0.376125	5	
petar	0.546895	5	
peter	93.940557	5	
petit	1.169447	5	
petra	1.571512	5	
petri	0.574996	5	
petro	0.131860	5	
petty	0.440975	5	
petya	0.246427	5	
pezón	2.304308	5	
peñón	0.231295	5	
phill	0.477722	5	
phlox	1.498017	5	
phnom	0.410712	5	
piano	24.878316	5	
pibas	0.108082	5	
pibes	0.291821	5	
pican	1.407228	5	
picar	2.827425	5	
picas	1.707696	5	
picha	0.776029	5	
picor	0.631199	5	
picos	2.356188	5	
picot	0.129698	5	
pidan	4.050914	5	
pidas	7.585195	5	
piden	10.771453	5	
pides	13.920962	5	
pidio	2.379966	5	
pidió	67.159997	5	
piera	0.183739	5	
piero	0.903566	5	
pieza	30.146233	5	
pijas	0.633361	5	
pijos	0.285336	5	
pilar	3.698566	5	
pilas	4.608617	5	
pilla	2.440492	5	
pille	1.236458	5	
pillo	6.478435	5	
pillé	2.656656	5	
pilló	2.289177	5	
pilón	0.583643	5	
pinar	0.172931	5	
pines	0.572835	5	
pinga	0.650654	5	
pinos	1.878465	5	
pinta	19.798462	5	
pinte	0.987870	5	
pinto	3.482402	5	
pinté	1.541249	5	
pintó	3.076014	5	
pinza	2.094629	5	
piojo	0.564188	5	
piola	0.181578	5	
pipas	0.990031	5	
piper	5.265755	5	
pipes	0.110244	5	
pique	1.800646	5	
piqué	0.201033	5	
piras	0.203194	5	
pires	0.272367	5	
piros	0.164285	5	
pirro	0.151315	5	
pisan	1.041911	5	
pisar	3.882306	5	
pisas	2.401582	5	
pisen	0.646330	5	
pises	1.054880	5	
pisos	12.295409	5	
pista	65.854367	5	
pisto	0.116729	5	
pitan	0.149153	5	
pitar	0.265882	5	
pitas	0.172931	5	
pitos	1.794161	5	
pitón	0.981385	5	
pizca	4.731830	5	
pizza	25.751619	5	
piñas	1.137023	5	
piñón	0.183739	5	
placa	21.653149	5	
place	6.794035	5	
plaga	8.854078	5	
plana	6.456819	5	
plane	0.404227	5	
plano	16.257695	5	
plata	33.578918	5	
plato	26.936198	5	
platt	0.507985	5	
plató	2.920376	5	
playa	49.235677	5	
plaza	21.620725	5	
plazo	13.527544	5	
plebe	0.951122	5	
plena	12.857435	5	
pleno	7.496568	5	
plexo	0.330731	5	
plomo	7.611135	5	
pluma	13.765324	5	
pluto	1.160801	5	
pobre	123.472884	5	
pocas	31.101678	5	
pocos	47.123755	5	
podar	0.769544	5	
poder	284.063291	5	
podes	3.462947	5	
podio	1.474239	5	
podre	2.140024	5	
podrá	61.894242	5	
podré	47.368020	5	
podía	211.881804	5	
poema	14.158743	5	
poeta	12.308379	5	
point	5.497051	5	
poker	2.797162	5	
polar	3.361350	5	
polca	0.425843	5	
polea	0.525279	5	
polen	1.539088	5	
polio	1.087305	5	
polis	10.105668	5	
polla	10.948707	5	
pollo	40.684229	5	
polos	1.264559	5	
polvo	42.372470	5	
pomos	0.149153	5	
pompa	0.683078	5	
ponce	0.531763	5	
poned	2.073013	5	
ponen	27.908936	5	
poner	135.593200	5	
pones	37.910845	5	
ponga	45.396604	5	
pongo	38.021088	5	
ponis	1.111083	5	
ponla	13.227076	5	
ponle	15.721609	5	
ponlo	31.259478	5	
ponme	17.247727	5	
ponte	98.750206	5	
ponti	0.365317	5	
ponto	0.356671	5	
ponys	0.367479	5	
ponía	10.607168	5	
popea	0.190224	5	
poppy	2.727990	5	
porfa	0.538248	5	
porky	0.892757	5	
porno	14.885054	5	
poros	1.152154	5	
porra	2.107599	5	
porro	3.681273	5	
porta	4.055237	5	
porte	2.295662	5	
porto	1.428844	5	
porté	1.441814	5	
portó	1.789838	5	
posan	0.259397	5	
posar	1.962769	5	
posas	0.164285	5	
posca	0.252912	5	
posea	1.147831	5	
posee	9.413943	5	
posen	0.220487	5	
poseo	3.309471	5	
poses	0.693886	5	
posos	0.185901	5	
posta	0.838716	5	
poste	5.726185	5	
potar	0.164285	5	
poten	0.116729	5	
potes	0.185901	5	
potra	0.397742	5	
potro	2.503179	5	
power	2.302147	5	
pozos	3.823941	5	
prada	1.316439	5	
prado	4.597809	5	
praga	4.742638	5	
prego	0.447460	5	
presa	14.800750	5	
presi	0.125375	5	
preso	13.750193	5	
press	1.307792	5	
prevé	0.577158	5	
preví	0.244265	5	
prima	20.362650	5	
prime	3.054398	5	
primo	41.127365	5	
print	0.177254	5	
prior	1.746605	5	
prisa	98.639962	5	
priva	0.650654	5	
prive	0.224811	5	
privó	0.291821	5	
probo	0.317761	5	
probé	4.796679	5	
probó	3.393775	5	
profe	1.787676	5	
prole	0.557703	5	
prosa	1.000839	5	
pryor	0.425843	5	
psico	0.291821	5	
pubis	0.553380	5	
pucha	0.324246	5	
puchi	0.458268	5	
pucho	0.114567	5	
pudin	0.907889	5	
pudor	0.830070	5	
pudra	2.613423	5	
pudre	1.039749	5	
pudín	1.865495	5	
pueda	237.680979	5	
puede	1462.773229	5	
puedo	1903.566238	5	
pugna	0.198871	5	
pujar	0.955445	5	
pujas	0.281013	5	
pujes	0.129698	5	
pujol	0.296145	5	
pulas	0.118890	5	
pulga	1.301307	5	
pulir	1.742282	5	
pulpa	0.706856	5	
pulpo	2.682595	5	
pulsa	1.508825	5	
pulse	1.039749	5	
pulso	21.091123	5	
pulsé	0.157800	5	
pulsó	0.114567	5	
pumas	0.611744	5	
pumba	0.955445	5	
punch	0.464753	5	
punky	0.285336	5	
punta	22.213014	5	
punto	231.736468	5	
puras	3.601292	5	
purga	0.838716	5	
puros	6.593002	5	
pusan	0.116729	5	
putas	20.202689	5	
putea	0.270205	5	
putos	9.675501	5	
putón	0.453944	5	
puñal	2.520472	5	
puños	5.066884	5	
pérez	2.680434	5	
póker	4.599970	5	
pómez	0.151315	5	
púgil	0.319923	5	
qatar	0.328569	5	
quark	2.366996	5	
queda	196.305025	5	
quede	49.575055	5	
quedo	43.883456	5	
quedé	26.962137	5	
quedó	51.520531	5	
queen	5.306827	5	
queja	12.418623	5	
queje	0.769544	5	
quejo	3.393775	5	
quejé	0.471238	5	
quejó	1.904405	5	
quema	12.892022	5	
queme	2.619908	5	
quemo	2.127054	5	
quemé	2.749606	5	
quemó	7.980775	5	
quepa	1.597452	5	
quepo	0.337216	5	
quere	0.185901	5	
quero	2.580998	5	
queso	36.613861	5	
quien	480.249426	5	
quier	0.568511	5	
quilo	0.140507	5	
quina	0.689563	5	
quinn	13.955549	5	
quino	0.149153	5	
quise	79.825047	5	
quiso	44.175278	5	
quita	25.835923	5	
quite	11.048143	5	
quito	7.829461	5	
quité	5.868853	5	
quitó	12.304056	5	
quiza	8.047786	5	
quizá	407.445386	5	
quién	1364.182984	5	
rabat	0.304791	5	
rabia	12.001426	5	
rabos	0.376125	5	
racer	0.804130	5	
racha	4.937186	5	
rache	0.194548	5	
radar	13.469180	5	
radio	79.889896	5	
raffi	0.136183	5	
rajan	0.501501	5	
rajar	0.817100	5	
rajas	0.244265	5	
rajen	0.179416	5	
rajes	0.123213	5	
ralea	0.218326	5	
ralla	0.123213	5	
rallo	0.646330	5	
rally	1.000839	5	
ralph	13.683182	5	
ramal	0.242104	5	
ramas	5.845075	5	
rambo	3.577514	5	
ramos	3.052236	5	
rampa	3.882306	5	
ramón	6.640558	5	
ranas	3.819618	5	
randa	0.246427	5	
randy	18.607398	5	
rango	14.999621	5	
raoul	2.485886	5	
rapaz	0.830070	5	
rapea	0.118890	5	
rapeo	0.134022	5	
rapta	0.138345	5	
rapto	1.599614	5	
raptó	0.884111	5	
raras	13.261662	5	
raros	11.627462	5	
rasca	0.894919	5	
rasco	0.402065	5	
rasga	0.278852	5	
rasgo	1.616907	5	
rasgó	0.527440	5	
rasos	0.389095	5	
raspa	0.322084	5	
raspe	0.103759	5	
raspé	0.159961	5	
raspó	0.121052	5	
rasta	0.315599	5	
ratas	20.810110	5	
ratio	0.218326	5	
ratos	1.681756	5	
ratón	13.970680	5	
raudo	0.231295	5	
ravel	0.380449	5	
rayan	0.110244	5	
rayar	0.363156	5	
rayas	4.442170	5	
rayes	0.177254	5	
rayos	49.473458	5	
rayón	0.412873	5	
razas	3.562383	5	
razon	15.401686	5	
razón	449.869736	5	
raída	0.112405	5	
raído	0.125375	5	
ready	1.941153	5	
reata	0.421520	5	
recae	1.247266	5	
recen	1.095952	5	
reces	0.804130	5	
recio	0.665785	5	
recta	6.556255	5	
recto	9.362063	5	
redes	5.006359	5	
redil	0.516632	5	
regan	2.392936	5	
regar	1.329409	5	
regia	0.399903	5	
regio	0.386934	5	
regir	0.440975	5	
regla	33.077417	5	
regué	0.123213	5	
regía	0.116729	5	
rehén	10.626623	5	
reich	5.371676	5	
reims	0.313438	5	
reina	80.464892	5	
reine	0.646330	5	
reino	35.169885	5	
reinó	0.244265	5	
reirá	1.050557	5	
reiré	0.886272	5	
reiss	0.475561	5	
rejas	6.069885	5	
relax	1.411551	5	
reloj	58.329697	5	
relés	0.393419	5	
remad	0.667947	5	
remar	2.148670	5	
remen	1.539088	5	
remos	2.732313	5	
renal	2.256752	5	
renan	0.287498	5	
renda	0.270205	5	
rendí	0.856009	5	
renee	4.003358	5	
renga	0.110244	5	
rengo	0.490692	5	
renos	1.694726	5	
renta	9.872210	5	
rente	0.170770	5	
rento	0.278852	5	
renté	0.406388	5	
rentó	0.376125	5	
renzo	0.436651	5	
renée	1.495855	5	
reojo	0.603098	5	
repta	0.110244	5	
reses	0.726311	5	
reset	0.196709	5	
resta	1.567189	5	
reste	0.317761	5	
resto	147.724325	5	
retan	0.134022	5	
retar	0.765221	5	
retas	0.123213	5	
reten	0.142668	5	
retes	0.198871	5	
retos	1.779030	5	
retro	0.998678	5	
retén	0.410712	5	
reuma	0.553380	5	
reuní	1.947638	5	
rever	0.190224	5	
revés	17.948098	5	
reyes	19.389912	5	
reyna	0.542572	5	
rezad	0.445298	5	
rezan	1.108921	5	
rezar	14.673213	5	
rezas	1.528280	5	
rezos	2.060043	5	
reían	1.513148	5	
reías	0.518794	5	
reído	2.263237	5	
reñir	0.410712	5	
reúna	3.337572	5	
reúne	6.067724	5	
reúno	0.845201	5	
rhode	1.887112	5	
riada	0.101597	5	
ricas	4.366513	5	
ricci	0.654977	5	
ricos	29.748491	5	
riega	0.443136	5	
riego	1.098113	5	
riera	0.261558	5	
riese	0.118890	5	
rifle	18.427982	5	
rigel	0.332893	5	
rigen	0.531763	5	
right	13.147095	5	
rigor	1.733635	5	
riley	9.150223	5	
rilke	0.255074	5	
riman	0.214002	5	
rimar	0.408550	5	
rimas	1.281853	5	
rinda	1.964931	5	
rinde	3.644525	5	
rindo	8.802199	5	
ringo	3.287855	5	
risas	4.909085	5	
risco	1.052719	5	
ritmo	29.925746	5	
ritos	1.815778	5	
rival	7.423072	5	
rivas	0.216164	5	
river	7.379839	5	
rizar	0.114567	5	
rizos	1.923860	5	
rizzi	0.255074	5	
riáis	0.259397	5	
riñas	0.698210	5	
riñen	0.129698	5	
riñes	0.112405	5	
riñón	7.678146	5	
roban	6.402778	5	
robar	45.521979	5	
robas	3.772062	5	
roben	2.161640	5	
robes	1.567189	5	
robin	24.915064	5	
roble	3.970933	5	
robos	7.686792	5	
robot	21.529936	5	
rocas	18.380426	5	
rocca	0.224811	5	
rocco	3.849881	5	
rocen	0.121052	5	
roces	0.395580	5	
rocha	0.672270	5	
roche	0.596613	5	
rocié	0.157800	5	
roció	0.520955	5	
rocke	0.140507	5	
rocks	0.734958	5	
rocky	14.807235	5	
rocía	0.317761	5	
rocío	2.330248	5	
rodar	9.632268	5	
rodas	0.248589	5	
rodea	6.590841	5	
rodee	0.326408	5	
roden	0.205356	5	
rodeo	5.414909	5	
rodeó	0.559865	5	
rodia	0.121052	5	
rogad	0.116729	5	
rogar	3.655333	5	
roger	31.853929	5	
rogue	1.370480	5	
rogué	1.893597	5	
rojas	12.325672	5	
rojos	12.840142	5	
rolan	0.114567	5	
roles	1.389935	5	
rolfi	0.127537	5	
rolla	0.101597	5	
rollo	15.531384	5	
roman	5.488404	5	
rombo	0.222649	5	
romeo	8.838946	5	
rompa	5.226846	5	
rompe	16.151775	5	
rompo	5.161997	5	
rompí	10.362903	5	
román	0.237780	5	
ronan	0.123213	5	
ronca	1.329409	5	
ronco	0.890596	5	
ronda	16.990491	5	
ronde	0.153476	5	
rondo	0.201033	5	
ropas	12.260823	5	
roque	0.970576	5	
rosal	0.531763	5	
rosas	17.628175	5	
rosca	1.044072	5	
rosco	0.490692	5	
rosen	2.172448	5	
roses	0.527440	5	
rossa	0.218326	5	
rossi	3.037104	5	
rosso	0.324246	5	
rosta	0.108082	5	
rosto	0.190224	5	
rotan	0.125375	5	
rotar	0.544733	5	
rotas	5.144704	5	
rotor	0.533925	5	
rotos	7.139897	5	
rouge	2.434007	5	
rough	0.306953	5	
round	3.927700	5	
route	0.239942	5	
rover	3.417553	5	
royal	4.485403	5	
royce	3.060882	5	
rozan	0.246427	5	
rozar	0.298306	5	
roído	0.123213	5	
ruber	0.205356	5	
rubia	19.169425	5	
rubio	10.918444	5	
rublo	0.259397	5	
rubor	0.646330	5	
rubro	0.265882	5	
rubén	0.856009	5	
rucio	0.151315	5	
rudas	0.322084	5	
rudos	2.064366	5	
rueca	0.153476	5	
rueda	18.708995	5	
ruede	0.326408	5	
ruedo	1.046234	5	
ruega	4.684274	5	
ruego	34.562464	5	
rugby	3.281370	5	
rugen	0.363156	5	
ruger	0.257235	5	
rugir	0.812777	5	
rugió	0.103759	5	
rugía	0.149153	5	
ruido	55.839488	5	
ruina	8.177485	5	
rules	0.337216	5	
rulos	0.605259	5	
rumba	1.082982	5	
rumbo	23.665636	5	
rummy	0.629037	5	
rumor	13.049821	5	
runas	0.644169	5	
rupia	0.345862	5	
rural	2.036265	5	
rusas	2.557220	5	
rusia	21.242438	5	
rusos	26.815146	5	
rutas	4.801003	5	
ryder	2.604776	5	
ríase	0.955445	5	
ríete	3.082499	5	
rímel	0.380449	5	
sabed	0.559865	5	
saben	203.810240	5	
saber	470.128627	5	
sabes	1427.311523	5	
sabia	32.070093	5	
sabin	0.201033	5	
sabio	13.572938	5	
sable	3.772062	5	
sabor	19.175910	5	
sabre	0.680917	5	
sabrá	30.334296	5	
sabré	11.722574	5	
sabía	351.020094	5	
sacad	1.835232	5	
sacan	6.984259	5	
sacar	82.086122	5	
sacas	12.165711	5	
sacha	1.026779	5	
sacia	0.159961	5	
sacos	4.297341	5	
sacra	0.155638	5	
sacre	0.118890	5	
sacro	0.473399	5	
saeta	0.149153	5	
sagaz	0.644169	5	
sahib	3.082499	5	
saiga	0.376125	5	
saint	8.851916	5	
sajón	0.633361	5	
salad	0.146992	5	
salar	0.146992	5	
salas	5.179290	5	
salda	0.181578	5	
salde	0.114567	5	
saldo	1.586644	5	
salem	1.556381	5	
salen	26.255281	5	
sales	25.978591	5	
salga	65.318280	5	
salgo	27.001047	5	
salia	0.739281	5	
salid	5.966127	5	
salih	0.105920	5	
salim	1.904405	5	
salio	5.700245	5	
salir	385.027017	5	
salió	94.072417	5	
salle	0.378287	5	
sally	23.241955	5	
salma	0.596613	5	
salmo	0.786837	5	
salsa	22.442148	5	
salta	20.699866	5	
salte	4.969611	5	
salto	21.415369	5	
salté	3.045751	5	
saltó	9.035656	5	
salud	81.454923	5	
salva	12.747192	5	
salve	14.253855	5	
salvo	109.562730	5	
salvé	9.083212	5	
salvó	25.191754	5	
salía	15.570294	5	
salís	1.022456	5	
salón	33.096872	5	
samba	1.686079	5	
samia	0.155638	5	
samir	2.704212	5	
sammy	16.735418	5	
samoa	0.378287	5	
samos	0.218326	5	
sanan	0.315599	5	
sanar	3.125732	5	
sanas	1.262398	5	
sandy	14.550000	5	
sanen	0.125375	5	
sanos	4.587000	5	
sansa	0.345862	5	
santa	54.845133	5	
santi	1.327247	5	
santo	81.119869	5	
sanya	0.146992	5	
sapos	1.549896	5	
saque	17.565488	5	
saqué	15.421141	5	
sarah	59.618035	5	
sardo	0.255074	5	
sarna	0.358832	5	
sarro	0.172931	5	
sarta	0.959768	5	
sarín	0.527440	5	
sasha	6.618942	5	
satur	0.211841	5	
satán	4.906923	5	
satén	1.011648	5	
satín	0.209679	5	
sauce	1.400743	5	
saudí	0.920859	5	
sauer	0.157800	5	
saulo	0.430166	5	
sauna	2.565867	5	
saved	0.233457	5	
savia	1.065689	5	
sazón	0.283175	5	
saúco	0.376125	5	
scala	0.423681	5	
scoot	0.172931	5	
scott	36.287453	5	
scout	3.804487	5	
seais	0.523117	5	
sebas	0.205356	5	
secan	0.466914	5	
secar	2.114084	5	
secas	3.726668	5	
secos	4.007681	5	
secta	3.730991	5	
sedal	0.786837	5	
sedan	0.845201	5	
sedar	0.335054	5	
sedas	0.507985	5	
sedes	0.149153	5	
sedán	1.333732	5	
seems	0.767382	5	
segar	0.296145	5	
segui	0.782514	5	
segun	2.516149	5	
segur	0.218326	5	
seguí	15.289281	5	
según	88.475931	5	
seiko	0.252912	5	
selim	0.371802	5	
sella	1.370480	5	
selle	0.499339	5	
sello	11.214589	5	
sellé	0.105920	5	
selló	0.817100	5	
selma	1.988709	5	
selva	14.167389	5	
semen	5.190098	5	
semos	0.129698	5	
senda	2.797162	5	
senil	2.140024	5	
senna	1.415874	5	
senos	8.279082	5	
senti	2.341056	5	
senté	4.647526	5	
sentí	48.275909	5	
sentó	6.370353	5	
sepan	19.718481	5	
sepas	45.104783	5	
sepia	0.198871	5	
seque	1.340217	5	
sequé	0.103759	5	
seran	3.248945	5	
seras	3.242460	5	
seres	28.146716	5	
serge	3.110600	5	
seria	41.732624	5	
serie	41.734786	5	
serio	424.809842	5	
serla	0.503662	5	
serle	7.163675	5	
serlo	58.040037	5	
serme	1.577997	5	
serna	0.138345	5	
seros	0.315599	5	
serra	0.337216	5	
serte	6.696761	5	
servo	0.224811	5	
serví	2.308632	5	
serán	72.804040	5	
serás	67.596648	5	
sería	334.271706	5	
sesgo	0.136183	5	
sesos	10.075405	5	
setas	1.787676	5	
setos	0.421520	5	
seven	1.482885	5	
sever	0.218326	5	
sexis	0.380449	5	
sexos	1.102436	5	
sexta	4.708052	5	
sexto	9.327477	5	
sexys	1.908728	5	
seáis	3.188419	5	
señal	97.051157	5	
señas	3.834750	5	
señor	1303.827830	5	
shape	0.211841	5	
sheba	0.609583	5	
sheen	0.659300	5	
shell	1.897920	5	
shine	0.782514	5	
shire	0.110244	5	
shiva	1.173771	5	
shock	12.023042	5	
short	1.463430	5	
shows	3.006841	5	
shunt	0.116729	5	
shura	0.185901	5	
sidra	1.826586	5	
siega	0.283175	5	
siena	1.048395	5	
siete	104.997346	5	
sifón	0.415035	5	
sigan	36.698164	5	
sigas	14.617011	5	
sigla	0.114567	5	
siglo	34.370078	5	
sigma	0.715503	5	
signe	0.190224	5	
signo	10.079728	5	
sigue	262.317191	5	
sikhs	0.235619	5	
silba	1.145669	5	
silbe	0.214002	5	
silbo	0.190224	5	
silbó	0.190224	5	
silla	52.562441	5	
silos	0.449621	5	
silva	1.971416	5	
simia	0.168608	5	
simio	3.110600	5	
simon	28.470962	5	
simón	7.146382	5	
sinaí	0.585804	5	
sioux	2.103276	5	
siren	0.129698	5	
siria	2.356188	5	
sirio	1.130538	5	
sirva	8.972968	5	
sirve	58.470204	5	
sirvo	10.630946	5	
siseo	0.118890	5	
sismo	0.181578	5	
sitar	0.360994	5	
sitio	159.970016	5	
situó	0.196709	5	
sitúa	1.128376	5	
sitúe	0.222649	5	
sitúo	0.151315	5	
skate	0.875464	5	
smash	0.923020	5	
smith	37.387728	5	
snack	0.421520	5	
snake	2.710697	5	
sobar	0.198871	5	
sobra	12.678019	5	
sobre	1063.963595	5	
sobro	0.151315	5	
sobró	0.654977	5	
socia	3.190581	5	
socio	36.685195	5	
sodas	0.652815	5	
sodio	2.070851	5	
sofia	2.552897	5	
sofás	0.525279	5	
sofía	5.600810	5	
sogas	1.095952	5	
solan	0.226972	5	
solar	13.862598	5	
solas	33.494614	5	
solaz	0.226972	5	
soles	1.428844	5	
solos	53.275783	5	
solté	1.145669	5	
soltó	4.158996	5	
solía	64.693566	5	
solís	0.559865	5	
somme	0.376125	5	
somos	366.049978	5	
sonar	17.783813	5	
sonda	6.420071	5	
sonia	7.520346	5	
sonja	2.101114	5	
sonny	13.791264	5	
sonso	0.157800	5	
sonya	2.073013	5	
sopas	0.745766	5	
sopla	6.264433	5	
sople	0.981385	5	
soplo	3.201389	5	
soplé	0.146992	5	
sopló	0.711180	5	
sopor	0.205356	5	
sorbe	0.105920	5	
sorbo	2.795001	5	
sorda	4.418392	5	
sordo	12.546159	5	
sorel	0.339378	5	
soren	1.342379	5	
sorgo	0.168608	5	
soria	0.129698	5	
sorna	0.188063	5	
sorry	3.810972	5	
sosas	0.129698	5	
sosos	0.239942	5	
sotas	0.274528	5	
sound	1.459107	5	
sousa	0.136183	5	
souza	0.367479	5	
soñar	11.737706	5	
spain	0.255074	5	
speak	0.966253	5	
speed	2.513987	5	
spice	0.892757	5	
split	0.572835	5	
spock	8.406618	5	
sport	0.864656	5	
spots	0.112405	5	
spray	2.727990	5	
staff	0.713341	5	
stage	0.380449	5	
stamp	0.285336	5	
stand	2.293500	5	
starr	1.089467	5	
state	4.662658	5	
statu	0.170770	5	
stein	2.047073	5	
stern	3.138701	5	
steve	52.614321	5	
stick	1.139184	5	
still	3.302986	5	
sting	0.788999	5	
stock	1.571512	5	
stone	12.353773	5	
store	0.421520	5	
story	1.904405	5	
strip	1.480723	5	
suave	28.896805	5	
suban	13.832335	5	
subas	3.752607	5	
suben	4.660496	5	
subes	5.233331	5	
subid	3.104115	5	
subir	58.223777	5	
subió	12.083568	5	
subía	2.492371	5	
subís	0.157800	5	
sucia	19.854665	5	
sucio	38.038381	5	
sucre	1.606099	5	
sudan	1.072174	5	
sudar	3.836911	5	
sudas	0.585804	5	
suden	0.136183	5	
sudes	2.304308	5	
sudor	7.855400	5	
sudán	1.683918	5	
sueca	1.647170	5	
sueco	4.094146	5	
suela	1.467754	5	
suele	17.677893	5	
suelo	94.753333	5	
suena	129.713539	5	
suene	7.799198	5	
sueno	2.083821	5	
suero	6.525992	5	
sueña	5.890469	5	
sueñe	0.888434	5	
sueño	135.281924	5	
suflé	0.350186	5	
sufra	3.328926	5	
sufre	12.777455	5	
sufro	3.759092	5	
sufrí	2.462108	5	
