Palabra,frecuencia
permitidas,7
permitidme,7
permitidme,7
permitido,163
permitidos,6
permitiendo,37
permitiera,28
permitieran,19
permitieras,2
permitieron,44
permitiese,12
permitiesen,2
permitimos,6
permitio,1
permitir,136
permitirle,10
permitirles,5
permitirme,9
permitirnos,9
permitirse,43
permitirte,2
permitirá,67
permitirán,19
permitirás,2
permitiré,3
permitiría,46
permitirían,18
permitiste,1
permitisteis,1
permitiéndole,2
permitiéndoles,1
permitiéndolo,1
permitiéndonos,1
permitió,125
permito,11
permitáis,1
permitásenos,1
permití,4
permitía,141
permitíamos,1
permitían,53
permitírmela,1
permitírnosla,1
permitírselo,3
permtirá,1
permuta,8
permuta,8
permutaba,1
permutable,1
permutaciones,2
permutación,2
permutan,2
permutar,1
permutarlo,1
permutas,1
permutó,2
permítame,13
permítame,13
permítame,13
permítanme,6
permítanme,6
permítase,1
permítaseme,4
permítaseme,4
permítasenos,2
permítasenos,2
permíteme,5
permíteme,5
permíteme,5
pernada,3
pernambucano,1
pernambuco,2
pernera,4
perneras,2
perniciosa,2
perniciosas,4
pernicioso,8
perniciosos,6
perniles,2
perniquebró,1
pernoctaba,1
pernoctaban,1
pernoctando,1
pernoctar,3
pernoctaran,1
pernoctará,1
pernoctarían,1
pernocte,1
pero,19480
pero,19480
perodista,1
perogrullada,1
perogrullesca,2
perogrullesco,1
perogrullo,4
perol,8
perola,3
perolas,3
peroles,3
perolet,1
perones,1
peronista,4
peroné,1
peronés,1
perora,2
peroración,1
perorado,1
perorando,1
perorar,2
peroraron,1
perorata,10
peroratas,5
peros,2
perot,4
perote,6
peroxidación,1
perpendicular,8
perpendicular,8
perpendiculares,10
perpendiculares,10
perpendicularmente,5
perpendicularmente,5
perpendicularmente,5
perpendicularmente,5
perpetados,1
perpetra,1
perpetración,1
perpetrada,8
perpetradas,1
perpetrado,8
perpetrados,6
perpetramos,1
perpetran,2
perpetrar,5
perpetraron,2
perpetrarse,1
perpetren,1
perpetró,2
perpetua,50
perpetua,50
perpetuaban,2
perpetuación,6
perpetuadas,1
perpetuado,2
perpetuan,1
perpetuando,2
perpetuar,15
perpetuarla,1
perpetuaron,1
perpetuarse,10
perpetuará,1
perpetuarán,1
perpetuas,2
perpetuidad,1
perpetuo,21
perpetuos,5
perpetúa,8
perpetúa,8
perpetúan,1
perpetúe,2
perpetúes,1
perpiñán,4
perpleja,13
perplejas,1
perplejidad,45
perplejidades,4
perplejo,38
perplejos,12
perque,1
perra,60
perra,60
perras,14
perras,14
perrazo,1
perredeístas,5
perredeístas,5
perrera,3
perrerías,1
perrier,1
perrillo,5
perrillos,1
perrita,6
perrito,20
perritos,13
perrniso,1
perro,339
perro,339
perro,339
perros,208
perros,208
perros,208
perrucho,1
perruna,2
perrunos,1
perry,10
persa,19
persa,19
persas,16
persas,16
persecuciones,16
persecución,87
persecutoria,2
persecutorias,1
persecutorio,1
perseguida,11
perseguidas,5
perseguido,39
perseguidor,4
perseguidor,4
perseguidora,2
perseguidores,15
perseguidos,25
perseguimos,1
perseguir,43
perseguirla,1
perseguirle,4
perseguirles,1
perseguirlo,4
perseguirnos,1
perseguirse,4
perseguirá,4
perseguiría,2
perseguía,22
perseguían,18
perseidas,3
perseis,1
perseo,1
persevera,2
persevera,2
perseveraba,1
perseveran,2
perseverancia,23
perseverante,3
perseverantes,2
perseverar,4
perseveró,1
pershing,3
persia,8
persiana,10
persianas,13
persianas,13
persiga,2
persigan,1
persigna,1
persignaba,2
persignaron,1
persignándose,1
persignó,4
persigo,3
persigue,42
persigue,42
persiguen,24
persigues,1
persiguiendo,24
persiguiera,2
persiguieron,5
persiguiese,2
persiguiéndola,2
persiguiéndola,2
persiguiéndole,1
persiguiéndolo,1
persiguiéndome,2
persiguiéndonos,1
persiguiéndose,1
persiguió,13
persista,2
persistan,1
persiste,16
persiste,16
persisten,10
persistencia,26
persistente,28
persistentes,7
persistido,1
persistiendo,1
persistimos,1
persistir,5
persistirá,1
persistirán,1
persistió,4
persistí,2
persistía,13
persistían,1
persona,962
persona,962
persona,962
persona,962
personadas,2
personado,1
personados,1
personae,1
personaje,349
personajes,428
personajillo,3
personajillos,7
personal,694
personal,694
personal,694
personalemte,1
personales,227
personales,227
personales,227
personaliclad,1
personalidad,272
personalidad,272
personalidades,66
personalismo,2
personalismo,2
personalismos,2
personalista,3
personalistas,1
personaliza,2
personaliza,2
personalizaban,2
personalización,3
personalización,3
personalizada,4
personalizadas,1
personalizado,1
personalizados,5
personalizan,1
personalizante,2
personalizar,4
personalizarse,1
personalmente,144
personalísima,2
personan,1
personaron,2
personarse,2
personaría,1
personas,1629
personas,1629
personas,1629
personase,1
personifica,1
personificaba,9
personificación,6
personificada,5
personificadas,2
personificado,5
personificados,1
personificar,2
personificó,1
personitas,2
persono,2
personé,1
personó,8
perspectiva,229
perspectivas,106
perspestiva,1
perspicaces,6
perspicacia,12
perspicaz,10
persqnificado,1
persson,1
persuade,1
persuadida,2
persuadido,11
persuadidos,3
persuadiera,1
persuadieron,1
persuadimos,1
persuadir,10
persuadirle,2
persuadirme,3
persuadirnos,1
persuadirse,3
persuadiré,1
persuadiéndolo,1
persuadió,3
persuadí,1
persuadían,1
persuasiones,1
persuasiva,2
persuasivas,1
persuasivo,8
persuasivos,1
persuasión,17
perséfona,1
persépolis,1
pertenece,168
pertenece,168
pertenece,168
pertenecemos,13
pertenecen,118
pertenecer,48
pertenecerle,2
pertenecerles,1
pertenecerá,2
pertenecerán,1
perteneceré,1
pertenecería,5
pertenecerían,2
perteneces,3
pertenecia,2
pertenecia,2
pertenecido,21
perteneciendo,5
perteneciente,36
perteneciente,36
perteneciente,36
perteneciente,36
perteneciente,36
perteneciente,36
perteneciente,36
pertenecientes,68
perteneciera,5
pertenecieran,1
pertenecieron,13
perteneciéndome,1
perteneció,15
pertenecía,74
pertenecíamos,1
pertenecían,42
pertenencia,23
pertenencias,24
pertenezca,7
pertenezcamos,1
pertenezcan,3
pertenezco,16
pertenécer,1
perth,2
pertinaces,6
pertinacia,2
pertinaz,17
pertinencia,8
pertinente,23
pertinentes,24
pertini,2
pertrechada,2
pertrechadas,3
pertrechado,3
pertrechados,5
pertrecharnos,1
pertrecharse,2
pertrechos,7
pertur,1
perturba,11
perturba,11
perturbaba,2
perturbaciones,14
perturbación,12
perturbada,2
perturbada,2
perturbadas,3
perturbado,18
perturbado,18
perturbado,18
perturbador,10
perturbadora,5
perturbadoras,3
perturbadores,3
perturbadores,3
perturbados,3
perturban,3
perturbando,1
perturbar,13
perturbara,2
perturbarla,1
perturbarle,1
perturbarlo,1
perturbarme,1
perturbarte,1
perturbará,1
perturbaría,1
perturbasen,1
perturbe,3
perturben,1
perturbándolas,1
perturbó,2
peruana,14
peruana,14
peruanas,1
peruanita,1
peruano,16
peruano,16
peruanos,7
peruanos,7
perugia,2
perurena,6
perusa,1
perversa,32
perversa,32
perversas,10
perversidad,16
perversidades,1
perversiones,8
perversión,19
perverso,22
perverso,22
perversos,15
perversos,15
pervertida,3
pervertida,3
pervertido,5
pervertido,5
pervertidor,1
pervertidos,1
pervertir,2
pervertirse,1
pervierte,1
pervierten,2
pervirtiendo,1
pervirtieron,1
pervive,8
pervive,8
perviven,1
pervivencia,15
pervivencia,15
pervivencias,2
pervivido,1
pervivir,4
pervivirá,1
pervivía,3
perífrasis,6
perímetro,13
perímetros,1
períodicos,1
período,348
período,348
períodos,86
períodos,86
períquete,1
perón,5
perú,66
pes,3
pesa,78
pesa,78
pesa,78
pesaba,50
pesaban,7
pesabebés,1
pesada,92
pesada,92
pesada,92
pesadas,49
pesadas,49
pesadas,49
pesadeces,1
pesadez,18
pesadilla,91
pesadilla,91
pesadillas,33
pesaditos,1
pesado,85
pesado,85
pesadores,1
pesados,67
pesados,67
pesadumbre,19
pesadumbres,2
pesadísima,2
pesadísimo,1
pesaj,1
pesaje,1
pesameneros,1
pesan,31
pesando,11
pesantes,1
pesantez,1
pesar,82
pesar,82
pesar,82
pesara,10
pesares,15
pesarle,1
pesarlos,1
pesarme,1
pesaro,1
pesaron,2
pesarosa,2
pesaroso,2
pesarosos,1
pesará,2
pesarán,2
pesaría,1
pesas,17
pesas,17
pesase,3
pesca,91
pesca,91
pesca,91
pesca,91
pescaba,4
pescaban,5
pescada,1
pescaderas,2
pescadería,4
pescadilla,6
pescadillas,2
pescadito,1
pescado,106
pescado,106
pescador,26
pescadora,1
pescadores,45
pescados,15
pescados,15
pescan,3
pescando,6
pescanova,1
pescante,6
pescar,30
pescaremos,1
pescaron,2
pescará,1
pescas,1
pescasen,1
pescatera,1
pesco,1
pescozones,2
pescozón,1
pescuezo,27
pescuezos,1
pescábamos,1
pescó,3
pese,52
pese,52
pese,52
pesebre,2
pesebres,1
pesentado,1
pesepero,3
peseperos,1
peser,2
peseta,52
peseta,52
pesetas,1059
pesetas,1059
pesetera,2
peseteras,1
peseterismo,1
pesetero,5
pesetillas,1
pesetitas,1
pesetonas,1
pesimismo,51
pesimismo,51
pesimisrno,1
pesimista,34
pesimista,34
pesimistas,26
pesimistas,26
pesitos,1
peso,498
peso,498
pesos,70
pesos,70
pesotearlo,1
pespectivas,1
pespuntaban,1
pespunte,2
pespunteada,1
pespuntes,1
pesquera,16
pesquera,16
pesquera,16
pesqueras,2
pesquero,16
pesquero,16
pesqueros,16
pesqueros,16
pesquería,2
pesquerías,5
pesquis,1
pesquisa,8
pesquisas,18
pesquisas,18
pesquisidor,2
pessoa,1
pestazo,7
pestaña,4
pestaña,4
pestañas,44
pestañas,44
pestañea,1
pestañeaba,5
pestañeando,1
pestañear,22
pestañeará,1
pestañee,2
pestañeo,1
pestañeé,1
pestañeó,4
peste,59
pestes,13
pesticida,2
pesticida,2
pesticidas,4
pesticidas,4
pestilencia,7
pestilenciales,1
pestilente,8
pestilentes,6
pestillo,7
pestillos,2
pestiño,1
pestiños,1
pestorejo,2
pestosa,1
pesudo,1
pesándonos,1
pesó,2
peta,1
petaca,17
petan,1
petanca,4
petar,1
petarda,1
petardas,1
petardea,1
petardeo,1
petarderos,1
petardez,1
petardo,7
petardos,13
petate,10
petates,1
pete,1
peten,1
petendam,1
petenera,1
peteneras,2
peter,10
peterhansel,1
peterlee,1
peterpanes,1
petersburgo,1
peterson,2
peticionario,2
peticionario,2
peticiones,48
peticiones,48
petición,121
petimetre,3
petimetres,1
petirrojos,1
petiso,4
petiso,4
petit,6
petit,6
petitio,1
petitoria,1
petitorias,2
peto,10
petos,1
petra,8
petralona,4
petranoff,5
petrarca,5
petrarquianos,1
petrarquilkes,1
petreles,3
petrificación,1
petrificada,12
petrificadas,6
petrificado,10
petrificados,3
petrificando,1
petrificó,1
petrita,4
petrodólares,4
petrogrado,1
petrolel,1
petrolera,1
petrolero,5
petrolero,5
petroleros,7
petroleros,7
petrolífera,10
petrolíferas,8
petrolífero,8
petrolíferos,5
petromed,1
petrone,2
petronio,1
petroquímica,2
petroquímico,1
petros,4
petrovic,5
petrus,1
petróieo,1
petróleo,126
petróleo,126
petróleos,2
pettenkofer,2
petulancia,12
petulante,6
petulante,6
petulantes,1
petunias,2
petén,1
petético,1
peudocopulación,1
peugeot,8
peul,2
peur,1
pewero,2
peyorativa,5
peyorativo,3
peyorativos,1
peyote,4
peyton,1
pez,87
pez,87
pezoncito,2
pezoncitos,1
pezones,23
pezones,23
pezones,23
pezuela,2
pezunas,1
pezuña,4
pezuñas,7
pezón,13
peña,22
peña,22
peñagrande,1
peñalver,7
peñarolense,1
peñas,17
peñas,17
peñasco,2
peñascos,5
peñavieja,1
peñazo,1
peñones,1
peñíscola,2
peñíscola,2
peñón,4
peñón,4
peón,26
peúles,4
peúles,4
peúles,4
pfc,3
pflug,2
pga,4
pgc,1
ph,48
ph,48
ph,48
phaino,1
phallus,1
phantom,3
pharus,2
phensa,1
pherenike,1
pherna,1
phil,1
philadelphia,9
philby,1
philip,4
philipina,9
philipina,9
philipina,9
philipinas,1
philipot,2
philipp,1
philippe,2
philippo,6
philips,5
phillips,3
philosophie,2
philosophy,10
philosophy,10
phiosophy,1
phobos,1
phoenix,6
pholser,1
photon,2
photonics,1
phrynosoma,1
phth,1
phthisis,1
phuket,1
phycomyces,1
physique,1
phytotherathrie,1
phzlosophia,1
pi,45
pi,45
pi,45
pi,45
pi,45
pi,45
pi,45
piaban,3
piadosa,20
piadosas,16
piadoso,15
piadoso,15
piadosos,9
piadosos,9
piadosísima,1
piafa,2
piafaba,1
piafan,1
piafante,1
piafantes,1
piafar,1
piaget,1
piajenos,1
piamonte,1
piamontés,1
piando,1
pianista,28
pianista,28
pianistas,3
pianito,1
piano,188
piano,188
pianola,3
pianola,3
pianos,4
piantado,1
piantar,1
piar,4
piara,4
piara,4
piaras,2
piarlas,2
piastra,1
piastras,1
piastrinas,1
piauenses,1
piaui,1
piave,1
piazza,1
pib,25
piba,2
pibas,3
pibe,12
pibe,12
pibes,2
pic,1
pica,19
pica,19
pica,19
picaba,8
picaban,4
picabia,4
picacho,1
picada,9
picada,9
picada,9
picadas,4
picadas,4
picadas,4
picadero,3
picadet,1
picadillo,7
picadillos,1
picadito,1
picado,44
picado,44
picado,44
picador,2
picadores,4
picados,2
picados,2
picadura,9
picaduras,7
picaflor,1
picaflores,1
picajosa,1
picajoso,3
picamos,2
pican,6
picana,2
picana,2
picando,7
picaneados,1
picante,26
picante,26
picantería,4
picanterías,2
picantes,10
picantes,10
picanté,1
picao,11
picapedrero,4
picapedreros,1
picapiedra,1
picaporte,12
picar,14
picara,1
picardía,20
picardías,7
picaresca,22
picaresca,22
picaresca,22
picarescas,2
picaresco,4
picarescos,1
picarismo,1
picarlo,2
picarme,2
picaron,3
picarona,2
picaronas,1
picaría,1
picarón,5
picas,2
picas,2
picaso,2
picassiana,1
picassianas,1
picassiano,2
picasso,41
picatostes,5
picaza,2
picazo,2
picazones,1
picazón,2
picaña,1
piccard,2
piccolitti,1
piceno,1
picha,13
picha,13
picha,13
pichael,1
pichafloja,1
picheles,1
pichi,2
pichi,2
pichichi,3
pichichi,3
pichincha,1
pichita,1
pichonera,1
pichones,3
pichusqui,2
pichón,4
picias,1
picio,3
picio,3
pickman,1
picnic,5
picnics,1
pico,100
pico,100
pico,100
picoleto,2
picor,5
picores,8
picornavirus,1
picorota,1
picos,37
picosas,1
picot,4
picota,28
picotazo,1
picotazos,4
picotea,1
picoteaba,1
picoteaban,2
picoteada,1
picotean,2
picoteando,4
picotear,2
picoteo,1
picoteándole,1
pictorica,3
pictoris,2
picture,1
pictórica,10
pictóricas,4
pictórico,4
picuda,2
picudas,4
picudo,2
picudos,3
picudos,3
piculín,1
picándose,1
picó,10
picóncabrales,1
pida,25
pida,25
pidamos,1
pidan,13
pidan,13
pidas,3
pide,213
pide,213
piden,84
pides,14
pidiendo,88
pidiendole,1
pidiera,17
pidieran,1
pidieras,3
pidieron,34
pidiese,1
pidiesen,1
pidiéndole,23
pidiéndoles,5
pidiéndome,2
pidiéndonos,3
pidiéndoselo,1
pidiéndote,1
pidió,276
pidiónos,1
pido,56
pie,743
pie,743
piececillos,1
piececita,1
piececitas,1
piech,1
piecita,3
piedad,110
piedad,110
piedades,1
piedemontes,2
piedra,361
piedra,361
piedrahita,1
piedras,241
piedratalón,1
piedrecita,3
piedrecitas,2
piedrota,1
piege,1
pieitos,1
piel,718
pieles,63
piensa,441
piensa,441
piensan,168
piensas,64
piense,50
piense,50
piensen,14
piensen,14
pienses,19
piensese,2
pienso,325
pienso,325
pienso,325
piensos,6
pieper,3
pier,1
piera,1
pierda,41
pierda,41
pierdan,16
pierdan,16
pierdas,8
pierde,200
pierde,200
pierden,97
pierdes,18
pierdo,28
pierna,138
piernas,468
piernas,468
piernecillas,1
piernecitas,1
piernillas,1
piero,4
pierre,4
pierrot,2
pies,530
pietas,1
pietd,1
pieters,1
pietersen,3
pietro,11
pietrokovska,1
pieza,243
piezas,167
piezochico,1
piezoelectricidad,1
pifia,2
pifia,2
pifiarlo,1
pifias,1
pifiazo,1
pifió,1
pigada,2
pigada,2
pigadeta,1
pigalle,1
piggott,7
pigmaleónica,1
pigmalión,1
pigmentación,5
pigmento,5
pigmentos,8
pigmeo,4
pigmeo,4
pigmeos,4
pigmeos,4
pignoraba,1
piiiiiiiiiiii,1
pija,4
pija,4
pijada,1
pijadas,2
pijadas,2
pijama,30
pijamas,1
pijerío,1
pijo,5
pijo,5
pijoan,1
pijos,5
pijos,5
pijotera,1
pijotero,1
pijoterías,1
pike,1
pila,59
pila,59
pilar,65
pilar,65
pilar,65
pilares,26
pilares,26
pilares,26
pilarica,1
pilarista,1
pilarín,2
pilarón,4
pilas,42
pilas,42
pilastra,1
pilastras,2
pilatos,3
pilatuna,1
pilchas,1
pilcomayo,1
pildora,1
pildoras,1
pildorazo,1
piles,1
pileta,6
piletas,1
piletones,1
pilgrim,1
pili,3
pilila,4
pilla,11
pilla,11
pilla,11
pillaba,6
pillada,1
pilladas,1
pillado,14
pillados,2
pillaje,2
pillajes,1
pillamos,1
pillan,8
pillar,7
pillara,2
pillard,3
pillarla,1
pillarles,1
pillarlo,1
pillarlos,1
pillarme,1
pillaron,10
pillará,1
pillarán,1
pillas,1
pillastre,3
pillastrones,1
pille,3
pillen,2
pillería,2
pilles,1
pillidos,1
pillo,8
pillo,8
pillo,8
pillos,2
pilluela,1
pillé,4
pillín,1
pilló,17
pilonadas,1
pilones,1
pilongas,2
pilosa,2
pilosas,1
pilosidad,2
pilosidades,1
piloso,1
pilosos,1
pilotaba,1
pilotaje,4
pilotando,2
pilotar,6
pilotará,1
piloteados,1
pilotes,2
piloto,106
piloto,106
pilotos,62
pilsen,1
piltdown,1
piltra,4
piltra,4
piltrafa,6
piltrafas,4
pilule,2
pilé,1
pilón,3
pimentón,8
pimienta,12
pimientitos,1
pimiento,9
pimientos,12
pimpante,1
pimpantes,2
pimpinela,2
pimpinela,2
pimpinelo,2
pimpinelo,2
pimpinelos,1
pimpollo,2
pimpón,1
pin,4
pina,5
pinacles,1
pinacoteca,4
pinacotecas,3
pinada,1
pinar,9
pinares,6
pinatubo,1
pinazas,1
pincel,20
pincela,1
pincelada,10
pincelada,10
pinceladas,15
pinceladas,15
pinceladas,15
pinceles,19
pinceles,19
pincelito,1
pincevent,6
pincha,4
pinchaba,2
pinchaban,3
pinchacito,1
pinchada,3
pinchadas,1
pinchado,5
pinchados,1
pinchamos,2
pinchan,5
pinchando,5
pinchar,8
pincharan,1
pincharla,1
pincharlas,2
pincharlas,2
pincharle,1
pincharlo,1
pincharlos,1
pincharme,2
pincharon,2
pincharse,1
pinchas,1
pinchazo,21
pinchazos,9
pinche,5
pinche,5
pinche,5
pinchen,1
pincher,1
pinches,1
pinchitos,1
pincho,9
pincho,9
pincho,9
pinchos,6
pinchándola,1
pinchándome,2
pinchándose,2
pinchármelas,1
pinchó,5
pindolol,5
pindolol,5
pineda,13
pinedo,2
ping,3
pinga,2
pingajos,1
pingan,1
pingando,1
pinganillas,1
pinganillos,1
pingo,2
pingo,2
pingue,1
pingüe,3
pingües,6
pingüino,11
pingüinos,7
pingüinos,7
pinilla,3
pinillo,1
pinitos,5
pino,31
pino,31
pino,31
pinochet,17
pinochetismo,2
pinochetista,1
pinocho,7
pinole,6
pinone,1
pinos,56
pinos,56
pinrel,1
pins,2
pinsk,1
pinta,87
pinta,87
pinta,87
pinta,87
pintaba,26
pintaban,9
pintabas,2
pintada,52
pintada,52
pintada,52
pintadas,59
pintadas,59
pintadas,59
pintado,66
pintado,66
pintados,33
pintados,33
pintalabios,3
pintamos,1
pintan,19
pintando,24
pintapunkie,1
pintar,47
pintara,2
pintaran,3
pintarla,1
pintarle,2
pintarles,1
pintarlo,1
pintarlos,1
pintarme,2
pintarnos,1
pintaron,7
pintarrajeada,3
pintarrajeadas,1
pintarrajeados,1
pintarrajearlos,1
pintarrajearse,1
pintarrajeé,1
pintarse,6
pintarte,1
pintaré,1
pintarían,1
pintas,9
pintas,9
pintas,9
pintases,1
pinte,2
pinte,2
pinten,1
pintes,1
pintiparada,6
pintiparada,6
pintiparado,1
pintitas,1
pinto,15
pinto,15
pinto,15
pinto,15
pintoncito,1
pintor,111
pintor,111
pintora,8
pintora,8
pintores,55
pintores,55
pintoresca,10
pintorescas,10
pintoresco,17
pintorescos,11
pintoresquismo,2
pintura,222
pinturas,64
pinturera,1
pinturero,3
pinturero,3
pinturita,1
pintábamos,1
pintándole,1
pintándolo,1
pintándose,1
pinté,2
pintó,17
pintón,1
pinza,11
pinza,11
pinzada,1
pinzas,25
pinzas,25
pinzos,1
pinzu,1
pinzón,5
pinzón,5
pio,1
piojicida,1
piojillo,1
piojos,15
piojosa,2
piojoso,2
piojosos,2
piojuelo,1
piolet,2
pion,5
pion,5
pion,5
pioneer,5
pionera,10
pioneras,2
pionerismo,2
pionerismo,2
pionero,18
pioneros,28
piones,6
piornal,1
piornos,3
piorrea,1
pipa,81
pipa,81
pipa,81
pipas,12
pipas,12
pipe,7
pipeline,1
piperno,1
pipeta,4
pipiolo,3
pipipo,6
pipirigallo,1
pipián,1
pipo,4
pipo,4
pipoca,1
piponcitos,1
pippin,1
pipudo,1
pipí,6
pique,14
pique,14
pique,14
piquen,1
piquer,2
piquera,1
piqueras,2
piqueras,2
piqueros,1
piques,1
piquet,1
piqueta,3
piquetas,2
piquete,13
piquetes,25
piquito,1
piquitos,3
piqué,6
piqué,6
piquéis,1
pira,4
pirado,2
pirado,2
piragua,5
piraguas,2
piraguismo,1
piramidal,2
piramidales,2
pirandello,7
piras,1
pirata,31
pirata,31
piratas,50
piratas,50
piratear,1
pirateo,1
piratería,16
piraterías,3
pirañas,4
pirc,1
pircas,1
pire,1
pirelli,1
pirenaica,11
pirenaicos,1
pireo,2
pirimetamina,1
pirimidina,1
pirimidínicas,1
pirineo,12
pirineos,39
piringolo,1
piringulín,1
pirinola,1
piripi,4
piripi,4
piriñaca,2
piroclastos,2
piroclásticas,1
pirogalol,1
pirolusita,1
pirometalúrgica,2
piropeaba,1
piropeaban,1
piropean,2
piropeando,1
piropear,1
piropearla,1
piropo,9
piropos,11
pirotecnia,2
pirotecnias,2
pirotécnica,1
pirotécnico,2
piroxicam,1
pirra,2
pirraba,4
pirrabas,1
pirracas,1
pirrada,1
pirraría,1
pirri,5
pirriado,1
pirrol,1
pirrónico,1
pirucha,2
pirueta,14
piruetas,9
pirujerías,1
pirula,2
pirulete,2
pirulete,2
pirulina,1
pirulo,3
pirulí,1
pirámide,21
pirámides,23
pirámides,23
pirática,3
piráticas,1
pirático,1
piré,1
piró,1
pirógenas,1
pirógeno,4
pirógenos,2
pirógenos,2
pirólisis,5
pirólisis,5
pirólisis,5
pirómano,1
pirómanos,1
pis,26
pis,26
pisa,23
pisa,23
pisa,23
pisa,23
pisaba,11
pisaban,10
pisabas,1
pisada,7
pisada,7
pisadas,44
pisadas,44
pisado,18
pisados,2
pisahormigas,1
pisamos,5
pisan,6
pisando,30
pisano,1
pisapapel,1
pisapapeles,1
pisar,41
pisara,3
pisarla,2
pisarlas,1
pisarle,2
pisaron,2
pisarse,1
pisarán,1
pisaría,1
pisas,4
pisas,4
pisase,2
pisaverdes,2
pisazo,1
piscator,1
piscifactoría,1
piscina,60
piscinas,13
piscis,1
pisco,3
pisco,3
piscoanálisis,1
piscícola,1
pise,3
pises,3
pishtaco,1
pishtacos,2
pisito,12
piskado,1
piso,395
piso,395
piso,395
pisos,98
pisos,98
pisotazo,1
pisotea,2
pisoteaba,1
pisoteaban,1
pisoteadas,1
pisoteado,4
pisoteados,3
pisotean,1
pisoteando,2
pisotear,3
pisotearla,2
pisotearon,2
pisotearse,1
pisoteen,1
pisoteó,2
pisotones,1
pispás,1
pissarro,1
pista,212
pista,212
pista,212
pistacho,7
pistachos,1
pistas,80
pistas,80
pistilo,3
pistilos,2
pistola,150
pistolas,46
pistoleras,1
pistolerismo,4
pistolerismo,4
pistolero,10
pistoleros,13
pistoletazo,6
pistolón,2
pistones,2
pistons,2
pistonudo,1
pistón,20
pisuerga,1
pisábamos,1
pisándola,1
pisándole,4
pisándolos,1
pisé,5
pisó,16
pita,2
pitaban,1
pitadas,1
pitado,1
pitagoras,2
pitagóricos,1
pitahaya,2
pitahayas,1
pitan,4
pitando,1
pitanza,3
pitar,4
pitarán,1
pitas,2
pitazo,1
pitazos,3
pitaña,1
piter,1
pithecanthropus,1
piti,1
pitia,1
pitido,6
pitidos,8
pitigrilli,1
pitillera,5
pitilleras,1
pitillo,50
pitillos,10
pitiminí,1
pitiquito,3
pito,34
pito,34
pitones,2
pitonisa,3
pitorras,1
pitorreo,2
pitorro,2
pitos,8
pitraco,4
pitraco,4
pitraco,4
pits,1
pittsburgh,1
pitu,1
pituco,1
pitufo,1
pituitaria,3
pituitoso,1
pitxi,4
pitying,1
pitzer,1
pitágoras,2
pitó,2
pitón,2
piu,2
piura,4
piurana,1
piv,2
pivas,1
pivot,2
pivota,2
pivota,2
pivotan,1
pivotantes,1
pivote,1
pivots,3
pivotó,1
pixel,1
pixels,4
pixels,4
pizarra,28
pizarra,28
pizarras,9
pizarro,5
pizarros,1
pizarrón,1
pizas,1
pizca,20
pizcas,4
pizco,1
pizo,1
pizpireta,4
pizpireta,4
pizpireta,4
pizpiretas,2
pizpireto,2
pizpireto,2
pizquita,2
pizqué,1
pizza,5
pizzamiglio,2
pizzas,4
pizzero,1
pizzería,2
pizzería,2
pizzerías,1
piélago,1
piélagos,1
piénsese,6
piénsese,6
piénseselo,1
piérdete,1
piña,14
piñas,3
piñas,3
piñata,1
piñeiro,2
piñera,1
piñero,2
piñones,5
piñones,5
piños,2
piñón,9
pkk,1
pl,2
pla,7
pla,7
placa,88
placa,88
placa,88
placaje,1
placas,91
placas,91
place,12
place,12
placebo,42
placebos,5
placen,2
placenta,14
placentas,2
placentera,27
placenteras,12
placentero,23
placenteros,5
placer,455
placer,455
placer,455
placeres,75
placeres,75
placet,2
placida,2
placidez,29
placieran,1
placita,8
placitas,1
placton,1
placía,1
placían,1
pladur,1
plaf,4
plafones,2
plafón,2
plaga,46
plaga,46
plaga,46
plagada,12
plagada,12
plagadas,6
plagadas,6
plagado,23
plagado,23
plagados,10
plagados,10
plagar,1
plagas,25
plagas,25
plagia,2
plagiado,2
plagiario,2
plagiarios,1
plagiarle,1
plagiarnos,1
plagiaste,2
plagio,12
plagio,12
plagios,2
plaibac,1
plaines,1
plainspalais,1
plaka,1
plan,357
plan,357
plana,36
plana,36
planaridad,3
planas,15
planas,15
planasdemunt,2
plancha,29
plancha,29
plancha,29
planchaba,2
planchaban,1
planchada,10
planchada,10
planchada,10
planchadas,3
planchadas,3
planchado,5
planchado,5
planchado,5
planchadora,5
planchadoras,1
planchados,5
planchados,5
planchando,2
planchar,13
plancharon,3
plancharse,1
planchas,21
planchas,21
planchas,21
plancho,1
planché,1
planchó,1
planck,12
plancton,13
planctónicas,4
planea,15
planea,15
planeaba,13
planeaban,1
planeación,1
planeada,5
planeadas,1
planeado,16
planeador,2
planeador,2
planeadora,2
planeadora,2
planeadoras,8
planeadoras,8
planeados,1
planeamiento,6
planeamos,1
planean,7
planeando,9
planear,19
planeara,1
planearan,1
planearon,4
planease,1
planee,1
planellas,2
planelólogos,1
planeo,1
planes,181
planes,181
planeta,292
planeta,292
planetaria,5
planetarias,7
planetario,15
planetario,15
planetario,15
planetarios,13
planetarios,13
planetas,61
planetas,61
planetesimal,1
planetizado,1
planetoides,1
planeé,1
planeó,8
planicie,5
planicies,5
planifica,2
planificaba,2
planificaban,1
planificaciones,1
planificación,38
planificación,38
planificada,3
planificadas,4
planificado,4
planificador,2
planificadora,1
planificados,1
planifican,2
planificando,2
planificar,13
planificarlo,1
planificarse,1
planificó,2
planifique,1
planifiquen,1
planimetría,1
plano,274
plano,274
planos,85
